id,price,qty,quote_qty,time,is_buyer_maker,amount,open,high,low,close,volume
907304447,0.9558,265.0,253.287,2023-12-26 19:48:42,False,265.0,0.9515,0.9515,0.9515,0.9558,265.0
907312653,0.9474,3373.0,3195.5802,2023-12-26 19:52:59,True,3373.0,0.9558,0.9558,0.9558,0.9474,3373.0
907321036,0.9545,334.0,318.803,2023-12-26 19:57:30,True,334.0,0.9474,0.9474,0.9474,0.9545,334.0
907329037,0.9503,6618.0,6289.0854,2023-12-26 20:01:47,False,6618.0,0.9545,0.9545,0.9545,0.9503,6618.0
907338306,0.9596,53974.0,51793.4504,2023-12-26 20:06:18,True,53974.0,0.9503,0.9503,0.9503,0.9596,53974.0
907346687,0.958,6820.0,6533.56,2023-12-26 20:09:28,False,6820.0,0.9596,0.9596,0.9596,0.958,6820.0
907356509,0.9663,9003.0,8699.5989,2023-12-26 20:11:06,True,9003.0,0.958,0.958,0.958,0.9663,9003.0
907365261,0.9647,20031.0,19323.9057,2023-12-26 20:13:13,True,20031.0,0.9663,0.9663,0.9663,0.9647,20031.0
907373991,0.9669,2742.0,2651.2398,2023-12-26 20:15:54,True,2742.0,0.9647,0.9647,0.9647,0.9669,2742.0
907383134,0.971,2638.0,2561.498,2023-12-26 20:17:42,True,2638.0,0.9669,0.9669,0.9669,0.971,2638.0
907392604,0.9734,218.0,212.2012,2023-12-26 20:19:08,True,218.0,0.971,0.971,0.971,0.9734,218.0
907402029,0.978,3166.0,3096.348,2023-12-26 20:20:50,True,3166.0,0.9734,0.9734,0.9734,0.978,3166.0
907409352,0.9751,2052.0,2000.9052,2023-12-26 20:22:29,True,2052.0,0.978,0.978,0.978,0.9751,2052.0
907418362,0.9795,1773.0,1736.6535,2023-12-26 20:24:55,True,1773.0,0.9751,0.9751,0.9751,0.9795,1773.0
907427538,0.9759,360.0,351.324,2023-12-26 20:27:52,True,360.0,0.9795,0.9795,0.9795,0.9759,360.0
907436225,0.9717,3948.0,3836.2716,2023-12-26 20:29:43,True,3948.0,0.9759,0.9759,0.9759,0.9717,3948.0
907445251,0.9742,35643.0,34723.4106,2023-12-26 20:32:34,True,35643.0,0.9717,0.9717,0.9717,0.9742,35643.0
907453595,0.9729,1738.0,1690.9002,2023-12-26 20:36:23,False,1738.0,0.9742,0.9742,0.9742,0.9729,1738.0
907460791,0.98,2118.0,2075.64,2023-12-26 20:38:44,False,2118.0,0.9729,0.9729,0.9729,0.98,2118.0
907470106,0.9729,2000.0,1945.8,2023-12-26 20:44:04,True,2000.0,0.98,0.98,0.98,0.9729,2000.0
907475906,0.9754,61511.0,59997.8294,2023-12-26 20:46:06,False,61511.0,0.9729,0.9729,0.9729,0.9754,61511.0
907480092,0.9793,1366.0,1337.7238,2023-12-26 20:46:09,True,1366.0,0.9754,0.9754,0.9754,0.9793,1366.0
907489270,0.9819,611.0,599.9409,2023-12-26 20:47:06,False,611.0,0.9793,0.9793,0.9793,0.9819,611.0
907504671,0.9905,2000.0,1981.0,2023-12-26 20:47:31,False,2000.0,0.9904,0.9904,0.9904,0.9905,2000.0
907513979,0.9909,1010.0,1000.809,2023-12-26 20:48:59,True,1010.0,0.9905,0.9905,0.9905,0.9909,1010.0
907517710,1.0,186018.0,186018.0,2023-12-26 20:49:14,True,186018.0,0.9909,0.9909,0.9909,1.0,186018.0
907526741,0.9969,977.0,973.9713,2023-12-26 20:49:21,True,977.0,1.0,1.0,1.0,0.9969,977.0
907537000,0.9991,113.0,112.8983,2023-12-26 20:49:53,False,113.0,0.9969,0.9969,0.9969,0.9991,113.0
907544487,1.0006,7694.0,7698.6164,2023-12-26 20:50:32,False,7694.0,0.9991,0.9991,0.9991,1.0006,7694.0
907557209,1.0084,2000.0,2016.8,2023-12-26 20:50:54,True,2000.0,1.0006,1.0006,1.0006,1.0084,2000.0
907569146,1.0052,739.0,742.8428,2023-12-26 20:51:56,True,739.0,1.0084,1.0084,1.0084,1.0052,739.0
907578494,1.0023,5970.0,5983.731,2023-12-26 20:53:05,False,5970.0,1.0052,1.0052,1.0052,1.0023,5970.0
907588081,1.0033,1503.0,1507.9599,2023-12-26 20:54:48,True,1503.0,1.0023,1.0023,1.0023,1.0033,1503.0
907593765,0.9975,16761.0,16719.0975,2023-12-26 20:55:34,True,16761.0,1.0033,1.0033,1.0033,0.9975,16761.0
907604398,1.0032,2000.0,2006.4,2023-12-26 20:57:22,False,2000.0,0.9975,0.9975,0.9975,1.0032,2000.0
907613707,1.0028,4503.0,4515.6084,2023-12-26 20:59:18,True,4503.0,1.0032,1.0032,1.0032,1.0028,4503.0
907623931,0.9978,6290.0,6276.162,2023-12-26 21:00:50,False,6290.0,1.0028,1.0028,1.0028,0.9978,6290.0
907633467,0.9928,1469.0,1458.4232,2023-12-26 21:02:49,False,1469.0,0.9978,0.9978,0.9978,0.9928,1469.0
907642816,0.988,1305.0,1289.34,2023-12-26 21:05:48,False,1305.0,0.9928,0.9928,0.9928,0.988,1305.0
907652548,0.9875,16950.0,16738.125,2023-12-26 21:08:47,True,16950.0,0.988,0.988,0.988,0.9875,16950.0
907661803,0.9963,978.0,974.3814,2023-12-26 21:11:03,False,978.0,0.9875,0.9875,0.9875,0.9963,978.0
907670262,0.9906,2091.0,2071.3446,2023-12-26 21:15:00,True,2091.0,0.9963,0.9963,0.9963,0.9906,2091.0
907679370,0.9897,38817.0,38417.1849,2023-12-26 21:19:22,False,38817.0,0.9906,0.9906,0.9906,0.9897,38817.0
907688155,0.9978,1693.0,1689.2754,2023-12-26 21:22:38,False,1693.0,0.9897,0.9897,0.9897,0.9978,1693.0
907696578,0.9997,3432.0,3430.9704,2023-12-26 21:25:19,False,3432.0,0.9978,0.9978,0.9978,0.9997,3432.0
907706130,1.0051,1121.0,1126.7171,2023-12-26 21:30:06,True,1121.0,0.9997,0.9997,0.9997,1.0051,1121.0
907716642,1.014,4967.0,5036.538,2023-12-26 21:32:03,False,4967.0,1.0051,1.0051,1.0051,1.014,4967.0
907725628,1.0042,2000.0,2008.4,2023-12-26 21:34:03,True,2000.0,1.014,1.014,1.014,1.0042,2000.0
907734602,0.9981,2630.0,2625.003,2023-12-26 21:36:47,True,2630.0,1.0042,1.0042,1.0042,0.9981,2630.0
907743831,0.998,1800.0,1796.4,2023-12-26 21:38:31,True,1800.0,0.9981,0.9981,0.9981,0.998,1800.0
907752769,0.9976,5726.0,5712.2576,2023-12-26 21:41:51,True,5726.0,0.998,0.998,0.998,0.9976,5726.0
907760932,0.999,1693.0,1691.307,2023-12-26 21:46:11,True,1693.0,0.9976,0.9976,0.9976,0.999,1693.0
907769496,1.0005,364.0,364.182,2023-12-26 21:49:08,False,364.0,0.999,0.999,0.999,1.0005,364.0
907779285,0.997,22053.0,21986.841,2023-12-26 21:54:44,False,22053.0,1.0005,1.0005,1.0005,0.997,22053.0
907788209,0.9996,2000.0,1999.2,2023-12-26 22:00:04,True,2000.0,0.997,0.997,0.997,0.9996,2000.0
907797587,1.0057,572.0,575.2604,2023-12-26 22:02:25,False,572.0,0.9996,0.9996,0.9996,1.0057,572.0
907806763,1.0114,9278.0,9383.7692,2023-12-26 22:05:06,True,9278.0,1.0057,1.0057,1.0057,1.0114,9278.0
907815001,1.0113,2000.0,2022.6,2023-12-26 22:08:20,False,2000.0,1.0114,1.0114,1.0114,1.0113,2000.0
907824104,1.0023,1400.0,1403.22,2023-12-26 22:13:15,True,1400.0,1.0113,1.0113,1.0113,1.0023,1400.0
907833105,0.9982,405.0,404.271,2023-12-26 22:16:28,True,405.0,1.0023,1.0023,1.0023,0.9982,405.0
907840539,1.0078,11908.0,12000.8824,2023-12-26 22:19:02,True,11908.0,0.9982,0.9982,0.9982,1.0078,11908.0
907849188,1.0079,2214.0,2231.4906,2023-12-26 22:21:29,False,2214.0,1.0078,1.0078,1.0078,1.0079,2214.0
907858513,1.008,1204.0,1213.632,2023-12-26 22:26:22,True,1204.0,1.0079,1.0079,1.0079,1.008,1204.0
907868437,1.0032,1602.0,1607.1264,2023-12-26 22:32:12,True,1602.0,1.008,1.008,1.008,1.0032,1602.0
907879044,1.0004,1400.0,1400.56,2023-12-26 22:36:08,False,1400.0,1.0032,1.0032,1.0032,1.0004,1400.0
907890510,1.0044,378.0,379.6632,2023-12-26 22:44:46,False,378.0,1.0004,1.0004,1.0004,1.0044,378.0
907901874,1.0124,2330.0,2358.892,2023-12-26 22:50:46,True,2330.0,1.0044,1.0044,1.0044,1.0124,2330.0
907912912,1.0181,109.0,110.9729,2023-12-26 22:53:11,True,109.0,1.0124,1.0124,1.0124,1.0181,109.0
907921829,1.0182,2219.0,2259.3858,2023-12-26 22:56:48,True,2219.0,1.0181,1.0181,1.0181,1.0182,2219.0
907931543,1.0219,2700.0,2759.13,2023-12-26 23:00:17,True,2700.0,1.0182,1.0182,1.0182,1.0219,2700.0
907940956,1.028,244.0,250.832,2023-12-26 23:02:01,False,244.0,1.0219,1.0219,1.0219,1.028,244.0
907948823,1.0297,12872.0,13254.2984,2023-12-26 23:04:15,True,12872.0,1.028,1.028,1.028,1.0297,12872.0
907958543,1.029,2510.0,2582.79,2023-12-26 23:06:45,True,2510.0,1.0297,1.0297,1.0297,1.029,2510.0
907966943,1.0205,1034.0,1055.197,2023-12-26 23:09:22,True,1034.0,1.029,1.029,1.029,1.0205,1034.0
907975522,1.022,1428.0,1459.416,2023-12-26 23:12:31,False,1428.0,1.0205,1.0205,1.0205,1.022,1428.0
907985586,1.0267,864.0,887.0688,2023-12-26 23:18:38,False,864.0,1.022,1.022,1.022,1.0267,864.0
907993607,1.025,7488.0,7675.2,2023-12-26 23:22:20,True,7488.0,1.0267,1.0267,1.0267,1.025,7488.0
908001068,1.0163,5704.0,5796.9752,2023-12-26 23:25:16,True,5704.0,1.025,1.025,1.025,1.0163,5704.0
908010717,1.016,268.0,272.288,2023-12-26 23:27:32,True,268.0,1.0163,1.0163,1.0163,1.016,268.0
908018397,1.0097,2000.0,2019.4,2023-12-26 23:29:06,True,2000.0,1.016,1.016,1.016,1.0097,2000.0
908027281,1.0112,397.0,401.4464,2023-12-26 23:33:42,False,397.0,1.0097,1.0097,1.0097,1.0112,397.0
908036464,1.01,791.0,798.91,2023-12-26 23:37:32,False,791.0,1.0112,1.0112,1.0112,1.01,791.0
908044429,1.0101,200.0,202.02,2023-12-26 23:42:18,False,200.0,1.01,1.01,1.01,1.0101,200.0
908053861,1.0099,114.0,115.1286,2023-12-26 23:50:08,True,114.0,1.0101,1.0101,1.0101,1.0099,114.0
908062526,1.015,1043.0,1058.645,2023-12-26 23:55:43,False,1043.0,1.0099,1.0099,1.0099,1.015,1043.0
908071376,1.022,1747.0,1785.434,2023-12-27 00:00:26,True,1747.0,1.015,1.015,1.015,1.022,1747.0
908080352,1.0104,286.0,288.9744,2023-12-27 00:04:01,True,286.0,1.022,1.022,1.022,1.0104,286.0
908087685,1.019,2000.0,2038.0,2023-12-27 00:07:21,True,2000.0,1.0104,1.0104,1.0104,1.019,2000.0
908096147,1.0234,1626.0,1664.0484,2023-12-27 00:09:34,False,1626.0,1.019,1.019,1.019,1.0234,1626.0
908105658,1.0159,7381.0,7498.3579,2023-12-27 00:13:17,False,7381.0,1.0234,1.0234,1.0234,1.0159,7381.0
908113976,1.0096,323.0,326.1008,2023-12-27 00:17:10,True,323.0,1.0159,1.0159,1.0159,1.0096,323.0
908122686,1.0184,12629.0,12861.3736,2023-12-27 00:22:24,False,12629.0,1.0096,1.0096,1.0096,1.0184,12629.0
908130716,1.0169,224.0,227.7856,2023-12-27 00:24:51,True,224.0,1.0184,1.0184,1.0184,1.0169,224.0
908138395,1.0247,293.0,300.2371,2023-12-27 00:28:52,True,293.0,1.0169,1.0169,1.0169,1.0247,293.0
908146827,1.0252,977.0,1001.6204,2023-12-27 00:33:10,True,977.0,1.0247,1.0247,1.0247,1.0252,977.0
908155469,1.0307,49.0,50.5043,2023-12-27 00:36:21,False,49.0,1.0252,1.0252,1.0252,1.0307,49.0
908163818,1.0357,1109.0,1148.5913,2023-12-27 00:38:58,True,1109.0,1.0307,1.0307,1.0307,1.0357,1109.0
908173357,1.042,14991.0,15620.622,2023-12-27 00:39:21,False,14991.0,1.0357,1.0357,1.0357,1.042,14991.0
908183414,1.0438,20467.0,21363.4546,2023-12-27 00:40:33,True,20467.0,1.042,1.042,1.042,1.0438,20467.0
908192447,1.0466,82318.0,86154.0188,2023-12-27 00:42:03,True,82318.0,1.0438,1.0438,1.0438,1.0466,82318.0
908200290,1.0504,325.0,341.38,2023-12-27 00:43:41,False,325.0,1.0466,1.0466,1.0466,1.0504,325.0
908207855,1.04,525017.0,546017.68,2023-12-27 00:44:39,False,525017.0,1.0504,1.0504,1.0504,1.04,525017.0
908217094,1.0469,809.0,846.9421,2023-12-27 00:46:38,True,809.0,1.04,1.04,1.04,1.0469,809.0
908225554,1.0506,22682.0,23829.7092,2023-12-27 00:48:11,True,22682.0,1.0469,1.0469,1.0469,1.0506,22682.0
908234556,1.0589,54723.0,57946.1847,2023-12-27 00:48:42,False,54723.0,1.0506,1.0506,1.0506,1.0589,54723.0
908243682,1.059,6946.0,7355.814,2023-12-27 00:50:08,True,6946.0,1.0589,1.0589,1.0589,1.059,6946.0
908254139,1.0569,1002.0,1059.0138,2023-12-27 00:52:37,True,1002.0,1.059,1.059,1.059,1.0569,1002.0
908263031,1.0572,2000.0,2114.4,2023-12-27 00:55:18,False,2000.0,1.0569,1.0569,1.0569,1.0572,2000.0
908271721,1.0568,4792.0,5064.1856,2023-12-27 00:57:04,False,4792.0,1.0572,1.0572,1.0572,1.0568,4792.0
908280445,1.0509,315.0,331.0335,2023-12-27 00:59:19,False,315.0,1.0568,1.0568,1.0568,1.0509,315.0
908290321,1.0588,265.0,280.582,2023-12-27 01:01:22,False,265.0,1.0509,1.0509,1.0509,1.0588,265.0
908300301,1.0523,255.0,268.3365,2023-12-27 01:05:06,False,255.0,1.0588,1.0588,1.0588,1.0523,255.0
908309146,1.0464,2000.0,2092.8,2023-12-27 01:09:00,True,2000.0,1.0523,1.0523,1.0523,1.0464,2000.0
908319516,1.0387,481.0,499.6147,2023-12-27 01:10:14,False,481.0,1.0464,1.0464,1.0464,1.0387,481.0
908327547,1.0361,1388.0,1438.1068,2023-12-27 01:11:45,True,1388.0,1.0387,1.0387,1.0387,1.0361,1388.0
908336744,1.0323,4924.0,5083.0452,2023-12-27 01:15:27,False,4924.0,1.0361,1.0361,1.0361,1.0323,4924.0
908346230,1.032,4336.0,4474.752,2023-12-27 01:18:59,True,4336.0,1.0323,1.0323,1.0323,1.032,4336.0
908354996,1.04,29915.0,31111.6,2023-12-27 01:22:07,True,29915.0,1.032,1.032,1.032,1.04,29915.0
908363571,1.033,300.0,309.9,2023-12-27 01:26:45,True,300.0,1.04,1.04,1.04,1.033,300.0
908373017,1.0257,149.0,152.8293,2023-12-27 01:29:31,True,149.0,1.033,1.033,1.033,1.0257,149.0
908382331,1.0332,1089.0,1125.1548,2023-12-27 01:35:00,False,1089.0,1.0257,1.0257,1.0257,1.0332,1089.0
908389511,1.0358,5642.0,5843.9836,2023-12-27 01:37:49,True,5642.0,1.0332,1.0332,1.0332,1.0358,5642.0
908398292,1.03,315.0,324.45,2023-12-27 01:42:48,True,315.0,1.0358,1.0358,1.0358,1.03,315.0
908406281,1.0347,558.0,577.3626,2023-12-27 01:47:31,True,558.0,1.03,1.03,1.03,1.0347,558.0
908414473,1.0295,2224.0,2289.608,2023-12-27 01:51:16,False,2224.0,1.0347,1.0347,1.0347,1.0295,2224.0
908421099,1.0227,417.0,426.4659,2023-12-27 01:54:06,True,417.0,1.0295,1.0295,1.0295,1.0227,417.0
908428258,1.0251,2873.0,2945.1123,2023-12-27 01:56:03,True,2873.0,1.0227,1.0227,1.0227,1.0251,2873.0
908437485,1.0349,94.0,97.2806,2023-12-27 02:02:55,False,94.0,1.0251,1.0251,1.0251,1.0349,94.0
908448012,1.0383,201.0,208.6983,2023-12-27 02:10:02,False,201.0,1.0349,1.0349,1.0349,1.0383,201.0
908456633,1.0394,2000.0,2078.8,2023-12-27 02:14:59,True,2000.0,1.0383,1.0383,1.0383,1.0394,2000.0
908466270,1.0401,159.0,165.3759,2023-12-27 02:21:01,False,159.0,1.0394,1.0394,1.0394,1.0401,159.0
908475200,1.0231,8187.0,8376.1197,2023-12-27 02:24:45,True,8187.0,1.0401,1.0401,1.0401,1.0231,8187.0
908481843,1.0178,1571.0,1598.9638,2023-12-27 02:25:40,True,1571.0,1.0231,1.0231,1.0231,1.0178,1571.0
908489730,1.0128,1253.0,1269.0384,2023-12-27 02:27:05,True,1253.0,1.0178,1.0178,1.0178,1.0128,1253.0
908498521,1.0192,5285.0,5386.472,2023-12-27 02:30:35,True,5285.0,1.0128,1.0128,1.0128,1.0192,5285.0
908506367,1.0185,3340.0,3401.79,2023-12-27 02:34:16,True,3340.0,1.0192,1.0192,1.0192,1.0185,3340.0
908515071,1.0096,396.0,399.8016,2023-12-27 02:37:16,False,396.0,1.0185,1.0185,1.0185,1.0096,396.0
908524402,1.0092,1523.0,1537.0116,2023-12-27 02:39:03,False,1523.0,1.0096,1.0096,1.0096,1.0092,1523.0
908533871,1.0162,1380.0,1402.356,2023-12-27 02:42:52,True,1380.0,1.0092,1.0092,1.0092,1.0162,1380.0
908543630,1.0153,1291.0,1310.7523,2023-12-27 02:45:11,True,1291.0,1.0162,1.0162,1.0162,1.0153,1291.0
908553818,1.0099,6070.0,6130.093,2023-12-27 02:49:25,False,6070.0,1.0153,1.0153,1.0153,1.0099,6070.0
908562193,1.0059,3006.0,3023.7354,2023-12-27 02:52:41,True,3006.0,1.0099,1.0099,1.0099,1.0059,3006.0
908572699,1.0093,2341.0,2362.7713,2023-12-27 02:56:00,False,2341.0,1.0059,1.0059,1.0059,1.0093,2341.0
908584001,1.0073,735.0,740.3655,2023-12-27 02:59:42,False,735.0,1.0093,1.0093,1.0093,1.0073,735.0
908595432,1.0119,7382.0,7469.8458,2023-12-27 03:05:59,False,7382.0,1.0073,1.0073,1.0073,1.0119,7382.0
908607256,1.0062,103.0,103.6386,2023-12-27 03:18:42,True,103.0,1.0119,1.0119,1.0119,1.0062,103.0
908618486,1.0067,6989.0,7035.8263,2023-12-27 03:25:49,True,6989.0,1.0062,1.0062,1.0062,1.0067,6989.0
908629996,1.0033,710.0,712.343,2023-12-27 03:29:22,True,710.0,1.0067,1.0067,1.0067,1.0033,710.0
908640593,0.9925,2012.0,1996.91,2023-12-27 03:31:51,False,2012.0,1.0033,1.0033,1.0033,0.9925,2012.0
908649992,0.99,211.0,208.89,2023-12-27 03:32:09,False,211.0,0.9925,0.9925,0.9925,0.99,211.0
908659456,0.9928,5958.0,5915.1024,2023-12-27 03:33:55,True,5958.0,0.99,0.99,0.99,0.9928,5958.0
908669919,0.9902,316.0,312.9032,2023-12-27 03:38:33,True,316.0,0.9928,0.9928,0.9928,0.9902,316.0
908680092,0.9942,4152.0,4127.9184,2023-12-27 03:44:47,False,4152.0,0.9902,0.9902,0.9902,0.9942,4152.0
908687939,0.9873,36.0,35.5428,2023-12-27 03:49:15,True,36.0,0.9942,0.9942,0.9942,0.9873,36.0
908698985,0.9919,1006.0,997.8514,2023-12-27 03:56:20,False,1006.0,0.9873,0.9873,0.9873,0.9919,1006.0
908708764,0.9941,10075.0,10015.5575,2023-12-27 04:03:11,False,10075.0,0.9919,0.9919,0.9919,0.9941,10075.0
908718565,0.9966,5773.0,5753.3718,2023-12-27 04:10:32,True,5773.0,0.9941,0.9941,0.9941,0.9966,5773.0
908728072,0.9981,1391.0,1388.3571,2023-12-27 04:16:28,True,1391.0,0.9966,0.9966,0.9966,0.9981,1391.0
908737607,1.005,4978.0,5002.89,2023-12-27 04:19:01,False,4978.0,0.9981,0.9981,0.9981,1.005,4978.0
908746661,1.0008,126.0,126.1008,2023-12-27 04:25:51,True,126.0,1.005,1.005,1.005,1.0008,126.0
908756656,0.9992,403.0,402.6776,2023-12-27 04:36:46,True,403.0,1.0008,1.0008,1.0008,0.9992,403.0
908766224,1.0053,25.0,25.1325,2023-12-27 04:44:00,False,25.0,0.9992,0.9992,0.9992,1.0053,25.0
908776350,1.0049,906.0,910.4394,2023-12-27 04:54:11,True,906.0,1.0053,1.0053,1.0053,1.0049,906.0
908785018,1.0109,77.0,77.8393,2023-12-27 04:57:42,False,77.0,1.0049,1.0049,1.0049,1.0109,77.0
908794454,1.0068,13090.0,13179.012,2023-12-27 05:04:01,True,13090.0,1.0109,1.0109,1.0109,1.0068,13090.0
908802601,1.0064,412.0,414.6368,2023-12-27 05:09:19,False,412.0,1.0068,1.0068,1.0068,1.0064,412.0
908811196,1.0121,20218.0,20462.6378,2023-12-27 05:16:25,True,20218.0,1.0064,1.0064,1.0064,1.0121,20218.0
908819314,1.0087,1550.0,1563.485,2023-12-27 05:23:29,True,1550.0,1.0121,1.0121,1.0121,1.0087,1550.0
908828783,1.0003,11976.0,11979.5928,2023-12-27 05:28:26,True,11976.0,1.0087,1.0087,1.0087,1.0003,11976.0
908839037,0.998,726.0,724.548,2023-12-27 05:34:48,True,726.0,1.0003,1.0003,1.0003,0.998,726.0
908848000,1.0066,1386.0,1395.1476,2023-12-27 05:43:08,False,1386.0,0.998,0.998,0.998,1.0066,1386.0
908859326,1.0186,315.0,320.859,2023-12-27 05:49:08,False,315.0,1.0066,1.0066,1.0066,1.0186,315.0
908869068,1.0209,1109.0,1132.1781,2023-12-27 05:51:10,False,1109.0,1.0186,1.0186,1.0186,1.0209,1109.0
908877707,1.0301,264.0,271.9464,2023-12-27 05:53:05,False,264.0,1.0209,1.0209,1.0209,1.0301,264.0
908886294,1.0298,4919.0,5065.5862,2023-12-27 05:54:36,True,4919.0,1.0301,1.0301,1.0301,1.0298,4919.0
908896982,1.0271,111.0,114.0081,2023-12-27 05:58:32,True,111.0,1.0298,1.0298,1.0298,1.0271,111.0
908907938,1.0308,1450.0,1494.66,2023-12-27 06:03:13,False,1450.0,1.0271,1.0271,1.0271,1.0308,1450.0
908917258,1.0393,3362.0,3494.1266,2023-12-27 06:06:09,False,3362.0,1.0308,1.0308,1.0308,1.0393,3362.0
908926916,1.0414,313.0,325.9582,2023-12-27 06:07:25,False,313.0,1.0393,1.0393,1.0393,1.0414,313.0
908937325,1.0373,2374.0,2462.5502,2023-12-27 06:10:59,True,2374.0,1.0414,1.0414,1.0414,1.0373,2374.0
908948383,1.0377,1929.0,2001.7233,2023-12-27 06:15:10,False,1929.0,1.0373,1.0373,1.0373,1.0377,1929.0
908959226,1.0382,264.0,274.0848,2023-12-27 06:19:29,False,264.0,1.0377,1.0377,1.0377,1.0382,264.0
908970552,1.047,315.0,329.805,2023-12-27 06:24:19,False,315.0,1.0382,1.0382,1.0382,1.047,315.0
908981710,1.0462,1119.0,1170.6978,2023-12-27 06:29:13,False,1119.0,1.047,1.047,1.047,1.0462,1119.0
908991238,1.0475,3821.0,4002.4975,2023-12-27 06:32:43,True,3821.0,1.0462,1.0462,1.0462,1.0475,3821.0
909002088,1.0527,257.0,270.5439,2023-12-27 06:37:01,True,257.0,1.0475,1.0475,1.0475,1.0527,257.0
909012606,1.0579,9203.0,9735.8537,2023-12-27 06:40:08,False,9203.0,1.0527,1.0527,1.0527,1.0579,9203.0
909022769,1.058,1515.0,1602.87,2023-12-27 06:42:18,True,1515.0,1.0579,1.0579,1.0579,1.058,1515.0
909031736,1.0674,441.0,470.7234,2023-12-27 06:44:09,False,441.0,1.058,1.058,1.058,1.0674,441.0
909042871,1.0744,1778.0,1910.2832,2023-12-27 06:44:45,True,1778.0,1.0674,1.0674,1.0674,1.0744,1778.0
909053545,1.0685,3036.0,3243.966,2023-12-27 06:45:53,True,3036.0,1.0744,1.0744,1.0744,1.0685,3036.0
909062832,1.057,4840.0,5115.88,2023-12-27 06:46:58,True,4840.0,1.0685,1.0685,1.0685,1.057,4840.0
909072092,1.0552,299.0,315.5048,2023-12-27 06:48:13,False,299.0,1.057,1.057,1.057,1.0552,299.0
909080628,1.0601,86.0,91.1686,2023-12-27 06:50:42,False,86.0,1.0552,1.0552,1.0552,1.0601,86.0
909089392,1.0477,2129.0,2230.5533,2023-12-27 06:51:30,True,2129.0,1.0601,1.0601,1.0601,1.0477,2129.0
909098729,1.0475,8045.0,8427.1375,2023-12-27 06:53:03,True,8045.0,1.0477,1.0477,1.0477,1.0475,8045.0
909108283,1.0507,229.0,240.6103,2023-12-27 06:57:08,True,229.0,1.0475,1.0475,1.0475,1.0507,229.0
909117881,1.0514,8347.0,8776.0358,2023-12-27 07:01:24,False,8347.0,1.0507,1.0507,1.0507,1.0514,8347.0
909126968,1.0483,3846.0,4031.7618,2023-12-27 07:05:30,False,3846.0,1.0514,1.0514,1.0514,1.0483,3846.0
909135046,1.0415,105.0,109.3575,2023-12-27 07:06:20,True,105.0,1.0483,1.0483,1.0483,1.0415,105.0
909143458,1.039,3493.0,3629.227,2023-12-27 07:07:44,True,3493.0,1.0415,1.0415,1.0415,1.039,3493.0
909152255,1.044,10331.0,10785.564,2023-12-27 07:10:28,True,10331.0,1.039,1.039,1.039,1.044,10331.0
909160883,1.0437,501.0,522.8937,2023-12-27 07:14:32,False,501.0,1.044,1.044,1.044,1.0437,501.0
909170297,1.0412,1286.0,1338.9832,2023-12-27 07:19:01,True,1286.0,1.0437,1.0437,1.0437,1.0412,1286.0
909178834,1.042,4739.0,4938.038,2023-12-27 07:22:52,False,4739.0,1.0412,1.0412,1.0412,1.042,4739.0
909188021,1.0483,9769.0,10240.8427,2023-12-27 07:28:16,False,9769.0,1.042,1.042,1.042,1.0483,9769.0
909196428,1.0502,1601.0,1681.3702,2023-12-27 07:32:29,True,1601.0,1.0483,1.0483,1.0483,1.0502,1601.0
909206256,1.056,2531.0,2672.736,2023-12-27 07:37:33,False,2531.0,1.0502,1.0502,1.0502,1.056,2531.0
909215796,1.058,2214.0,2342.412,2023-12-27 07:43:06,False,2214.0,1.056,1.056,1.056,1.058,2214.0
909225212,1.0521,4663.0,4905.9423,2023-12-27 07:49:00,True,4663.0,1.058,1.058,1.058,1.0521,4663.0
909234175,1.05,2370.0,2488.5,2023-12-27 07:52:41,True,2370.0,1.0521,1.0521,1.0521,1.05,2370.0
909244749,1.0492,315.0,330.498,2023-12-27 07:57:51,True,315.0,1.05,1.05,1.05,1.0492,315.0
909254506,1.0477,1673.0,1752.8021,2023-12-27 08:03:23,True,1673.0,1.0492,1.0492,1.0492,1.0477,1673.0
909263595,1.0557,2407.0,2541.0699,2023-12-27 08:06:35,True,2407.0,1.0477,1.0477,1.0477,1.0557,2407.0
909272965,1.0587,1123.0,1188.9201,2023-12-27 08:09:24,False,1123.0,1.0557,1.0557,1.0557,1.0587,1123.0
909281916,1.0633,2993.0,3182.4569,2023-12-27 08:11:22,True,2993.0,1.0587,1.0587,1.0587,1.0633,2993.0
909290287,1.061,4526.0,4802.086,2023-12-27 08:13:47,True,4526.0,1.0633,1.0633,1.0633,1.061,4526.0
909298968,1.0651,1803.0,1920.3753,2023-12-27 08:16:27,True,1803.0,1.061,1.061,1.061,1.0651,1803.0
909309061,1.0606,4173.0,4425.8838,2023-12-27 08:20:45,True,4173.0,1.0651,1.0651,1.0651,1.0606,4173.0
909319418,1.0608,1808.0,1917.9264,2023-12-27 08:26:21,False,1808.0,1.0606,1.0606,1.0606,1.0608,1808.0
909328636,1.0635,33200.0,35308.2,2023-12-27 08:29:47,True,33200.0,1.0608,1.0608,1.0608,1.0635,33200.0
909339636,1.065,4061.0,4324.965,2023-12-27 08:32:52,True,4061.0,1.0635,1.0635,1.0635,1.065,4061.0
909350614,1.0659,226.0,240.8934,2023-12-27 08:37:11,False,226.0,1.065,1.065,1.065,1.0659,226.0
